customer_id,month,plan_id,mrr
1721,2024-07-01,2.0,100
1722,2024-07-01,1.0,50
1723,2024-07-01,2.0,100
1724,2024-07-01,1.0,50
1725,2024-07-01,2.0,100
1726,2024-07-01,1.0,50
1727,2024-07-01,1.0,50
1728,2024-07-01,2.0,100
1729,2024-07-01,3.0,200
1730,2024-07-01,,0
1732,2024-07-01,1.0,50
1733,2024-07-01,1.0,50
1734,2024-07-01,2.0,100
1735,2024-07-01,2.0,100
1736,2024-07-01,1.0,50
1738,2024-07-01,3.0,200
1739,2024-07-01,1.0,50
1740,2024-07-01,2.0,100
1741,2024-07-01,1.0,50
1743,2024-07-01,3.0,200
1744,2024-07-01,2.0,100
1745,2024-07-01,3.0,200
1746,2024-07-01,1.0,50
1747,2024-07-01,1.0,50
1748,2024-07-01,,0
1749,2024-07-01,1.0,50
1750,2024-07-01,3.0,200
1751,2024-07-01,3.0,200
1752,2024-07-01,2.0,100
1753,2024-07-01,1.0,50
1754,2024-07-01,3.0,200
1755,2024-07-01,1.0,50
1756,2024-07-01,2.0,100
1757,2024-07-01,2.0,100
1758,2024-07-01,1.0,50
1759,2024-07-01,2.0,100
1760,2024-07-01,3.0,200
1761,2024-07-01,1.0,50
1762,2024-07-01,1.0,50
1763,2024-07-01,1.0,50
1764,2024-07-01,1.0,50
1765,2024-07-01,1.0,50
1766,2024-07-01,3.0,200
1767,2024-07-01,2.0,100
1768,2024-07-01,3.0,200
1769,2024-07-01,2.0,100
1770,2024-07-01,1.0,50
1772,2024-07-01,3.0,200
1773,2024-07-01,1.0,50
1774,2024-07-01,3.0,200
1775,2024-07-01,2.0,100
1776,2024-07-01,1.0,50
1777,2024-07-01,1.0,50
1778,2024-07-01,2.0,100
1779,2024-07-01,1.0,50
1780,2024-07-01,2.0,100
1781,2024-07-01,1.0,50
1782,2024-07-01,1.0,50
1783,2024-07-01,1.0,50
1784,2024-07-01,1.0,50
1785,2024-07-01,3.0,200
1786,2024-07-01,3.0,200
1787,2024-07-01,1.0,50
1788,2024-07-01,1.0,50
1789,2024-07-01,2.0,100
1791,2024-07-01,2.0,100
1792,2024-07-01,1.0,50
1793,2024-07-01,2.0,100
1794,2024-07-01,1.0,50
1795,2024-07-01,1.0,50
1796,2024-07-01,2.0,100
1797,2024-07-01,2.0,100
1798,2024-07-01,1.0,50
1799,2024-07-01,1.0,50
1800,2024-07-01,1.0,50
1801,2024-07-01,1.0,50
1802,2024-07-01,1.0,50
1803,2024-07-01,2.0,100
1804,2024-07-01,1.0,50
1806,2024-07-01,1.0,50
1807,2024-07-01,2.0,100
1808,2024-07-01,2.0,100
1809,2024-07-01,2.0,100
1810,2024-07-01,1.0,50
1811,2024-07-01,1.0,50
1812,2024-07-01,1.0,50
1813,2024-07-01,2.0,100
1815,2024-07-01,2.0,100
1816,2024-07-01,2.0,100
1817,2024-07-01,1.0,50
1818,2024-07-01,1.0,50
1819,2024-07-01,1.0,50
1820,2024-07-01,1.0,50
1821,2024-07-01,,0
1823,2024-07-01,1.0,50
1824,2024-07-01,3.0,200
1825,2024-07-01,1.0,50
1826,2024-07-01,2.0,100
1827,2024-07-01,,0
1828,2024-07-01,3.0,200
1829,2024-07-01,1.0,50
1830,2024-07-01,1.0,50
1831,2024-07-01,2.0,100
1833,2024-07-01,2.0,100
1834,2024-07-01,,0
1836,2024-07-01,3.0,200
1837,2024-07-01,2.0,100
1838,2024-07-01,1.0,50
1840,2024-07-01,3.0,200
1841,2024-07-01,3.0,200
1842,2024-07-01,3.0,200
1843,2024-07-01,2.0,100
1844,2024-07-01,3.0,200
1845,2024-07-01,2.0,100
1846,2024-07-01,2.0,100
1847,2024-07-01,1.0,50
1848,2024-07-01,1.0,50
1849,2024-07-01,1.0,50
1850,2024-07-01,2.0,100
1851,2024-07-01,2.0,100
1852,2024-07-01,1.0,50
1853,2024-07-01,1.0,50
1854,2024-07-01,3.0,200
1855,2024-07-01,3.0,200
1856,2024-07-01,2.0,100
1857,2024-07-01,2.0,100
1858,2024-07-01,1.0,50
1859,2024-07-01,1.0,50
1861,2024-07-01,2.0,100
1862,2024-07-01,1.0,50
1863,2024-07-01,1.0,50
1864,2024-07-01,2.0,100
1865,2024-07-01,1.0,50
1869,2024-07-01,1.0,50
1870,2024-07-01,1.0,50
1871,2024-07-01,1.0,50
1872,2024-07-01,1.0,50
1873,2024-07-01,1.0,50
1874,2024-07-01,1.0,50
1875,2024-07-01,1.0,50
1876,2024-07-01,1.0,50
1877,2024-07-01,3.0,200
1878,2024-07-01,2.0,100
1879,2024-07-01,2.0,100
1880,2024-07-01,2.0,100
1881,2024-07-01,1.0,50
1882,2024-07-01,3.0,200
1883,2024-07-01,1.0,50
1884,2024-07-01,2.0,100
1885,2024-07-01,1.0,50
1886,2024-07-01,1.0,50
1887,2024-07-01,2.0,100
1888,2024-07-01,1.0,50
1889,2024-07-01,1.0,50
1890,2024-07-01,1.0,50
1891,2024-07-01,1.0,50
1892,2024-07-01,2.0,100
1894,2024-07-01,1.0,50
1895,2024-07-01,1.0,50
1896,2024-07-01,1.0,50
1897,2024-07-01,2.0,100
1899,2024-07-01,,0
1900,2024-07-01,1.0,50
1901,2024-07-01,1.0,50
1902,2024-07-01,2.0,100
1903,2024-07-01,2.0,100
1904,2024-07-01,1.0,50
1905,2024-07-01,2.0,100
1906,2024-07-01,2.0,100
1907,2024-07-01,1.0,50
1908,2024-07-01,2.0,100
1909,2024-07-01,3.0,200
1910,2024-07-01,3.0,200
1911,2024-07-01,1.0,50
1912,2024-07-01,2.0,100
1913,2024-07-01,3.0,200
1914,2024-07-01,3.0,200
1915,2024-07-01,2.0,100
1916,2024-07-01,3.0,200
1917,2024-07-01,2.0,100
1918,2024-07-01,1.0,50
1919,2024-07-01,2.0,100
1920,2024-07-01,2.0,100
1921,2024-07-01,1.0,50
1922,2024-07-01,3.0,200
1923,2024-07-01,2.0,100
1925,2024-07-01,3.0,200
1926,2024-07-01,1.0,50
1927,2024-07-01,1.0,50
1928,2024-07-01,3.0,200
1929,2024-07-01,1.0,50
1930,2024-07-01,1.0,50
1931,2024-07-01,1.0,50
1932,2024-07-01,1.0,50
1933,2024-07-01,1.0,50
1934,2024-07-01,1.0,50
1935,2024-07-01,2.0,100
1936,2024-07-01,1.0,50
1937,2024-07-01,2.0,100
1938,2024-07-01,2.0,100
1939,2024-07-01,3.0,200
1940,2024-07-01,2.0,100
1941,2024-07-01,1.0,50
1943,2024-07-01,1.0,50
1944,2024-07-01,1.0,50
1945,2024-07-01,2.0,100
1947,2024-07-01,1.0,50
1949,2024-07-01,1.0,50
1950,2024-07-01,2.0,100
1951,2024-07-01,2.0,100
1952,2024-07-01,1.0,50
1953,2024-07-01,1.0,50
1956,2024-07-01,1.0,50
1957,2024-07-01,1.0,50
1958,2024-07-01,1.0,50
1959,2024-07-01,,0
1960,2024-07-01,2.0,100
1961,2024-07-01,1.0,50
1962,2024-07-01,,0
1964,2024-07-01,1.0,50
1965,2024-07-01,1.0,50
1966,2024-07-01,1.0,50
1967,2024-07-01,1.0,50
1968,2024-07-01,1.0,50
1970,2024-07-01,1.0,50
1971,2024-07-01,2.0,100
1972,2024-07-01,1.0,50
1973,2024-07-01,2.0,100
1974,2024-07-01,3.0,200
1975,2024-07-01,2.0,100
1976,2024-07-01,1.0,50
1977,2024-07-01,1.0,50
1978,2024-07-01,2.0,100
1979,2024-07-01,1.0,50
1980,2024-07-01,1.0,50
1981,2024-07-01,3.0,200
1982,2024-07-01,2.0,100
1983,2024-07-01,1.0,50
1985,2024-07-01,1.0,50
1986,2024-07-01,2.0,100
1987,2024-07-01,1.0,50
1988,2024-07-01,2.0,100
1990,2024-07-01,2.0,100
1991,2024-07-01,1.0,50
1992,2024-07-01,1.0,50
1993,2024-07-01,2.0,100
1994,2024-07-01,1.0,50
1995,2024-07-01,1.0,50
1996,2024-07-01,2.0,100
1997,2024-07-01,1.0,50
1998,2024-07-01,1.0,50
1999,2024-07-01,1.0,50
2000,2024-07-01,1.0,50
2001,2024-07-01,2.0,100
2002,2024-07-01,3.0,200
2003,2024-07-01,2.0,100
2004,2024-07-01,1.0,50
2005,2024-07-01,1.0,50
2006,2024-07-01,2.0,100
2007,2024-07-01,1.0,50
2008,2024-07-01,1.0,50
2009,2024-07-01,3.0,200
2011,2024-07-01,2.0,100
2012,2024-07-01,1.0,50
2013,2024-07-01,1.0,50
2014,2024-07-01,2.0,100
2015,2024-07-01,3.0,200
2016,2024-07-01,1.0,50
2017,2024-07-01,1.0,50
2018,2024-07-01,2.0,100
2019,2024-07-01,2.0,100
2020,2024-07-01,,0
2021,2024-07-01,2.0,100
2022,2024-07-01,2.0,100
2023,2024-07-01,1.0,50
2024,2024-07-01,2.0,100
2025,2024-07-01,3.0,200
2026,2024-07-01,2.0,100
2027,2024-07-01,1.0,50
2029,2024-07-01,1.0,50
2030,2024-07-01,1.0,50
2031,2024-07-01,1.0,50
2032,2024-07-01,3.0,200
2033,2024-07-01,,0
2034,2024-07-01,3.0,200
2036,2024-07-01,2.0,100
2037,2024-07-01,2.0,100
2038,2024-07-01,1.0,50
2039,2024-07-01,2.0,100
2040,2024-07-01,1.0,50
2041,2024-07-01,1.0,50
2042,2024-07-01,1.0,50
2043,2024-07-01,3.0,200
2044,2024-07-01,1.0,50
2045,2024-07-01,1.0,50
2046,2024-07-01,1.0,50
2047,2024-07-01,3.0,200
2048,2024-07-01,1.0,50
2049,2024-07-01,1.0,50
2050,2024-07-01,1.0,50
2051,2024-07-01,1.0,50
2052,2024-07-01,1.0,50
2053,2024-07-01,1.0,50
2054,2024-07-01,1.0,50
2055,2024-07-01,1.0,50
2056,2024-07-01,1.0,50
2057,2024-07-01,1.0,50
2058,2024-07-01,2.0,100
2059,2024-07-01,1.0,50
2060,2024-07-01,2.0,100
2061,2024-07-01,2.0,100
2063,2024-07-01,2.0,100
2064,2024-07-01,2.0,100
2065,2024-07-01,1.0,50
2066,2024-07-01,1.0,50
2067,2024-07-01,3.0,200
2068,2024-07-01,1.0,50
2069,2024-07-01,1.0,50
2070,2024-07-01,1.0,50
2071,2024-07-01,2.0,100
2072,2024-07-01,1.0,50
2073,2024-07-01,3.0,200
2074,2024-07-01,1.0,50
2075,2024-07-01,2.0,100
2076,2024-07-01,1.0,50
2077,2024-07-01,2.0,100
2078,2024-07-01,,0
2079,2024-07-01,2.0,100
2080,2024-07-01,2.0,100
2081,2024-07-01,2.0,100
2082,2024-07-01,1.0,50
2083,2024-07-01,1.0,50
2084,2024-07-01,1.0,50
2085,2024-07-01,3.0,200
2086,2024-07-01,2.0,100
2087,2024-07-01,1.0,50
2088,2024-07-01,2.0,100
2089,2024-07-01,1.0,50
2090,2024-07-01,1.0,50
2091,2024-07-01,1.0,50
2092,2024-07-01,1.0,50
2093,2024-07-01,1.0,50
2094,2024-07-01,2.0,100
2095,2024-07-01,2.0,100
2096,2024-07-01,,0
2097,2024-07-01,1.0,50
2098,2024-07-01,1.0,50
2099,2024-07-01,1.0,50
2101,2024-07-01,1.0,50
2102,2024-07-01,1.0,50
2103,2024-07-01,3.0,200
2104,2024-07-01,1.0,50
2105,2024-07-01,2.0,100
2106,2024-07-01,1.0,50
2107,2024-07-01,2.0,100
2108,2024-07-01,1.0,50
2109,2024-07-01,1.0,50
2110,2024-07-01,1.0,50
2111,2024-07-01,1.0,50
2112,2024-07-01,2.0,100
2113,2024-07-01,2.0,100
2114,2024-07-01,1.0,50
2115,2024-07-01,1.0,50
2116,2024-07-01,1.0,50
2117,2024-07-01,2.0,100
2118,2024-07-01,2.0,100
2119,2024-07-01,1.0,50
2120,2024-07-01,2.0,100
2121,2024-07-01,2.0,100
2122,2024-07-01,2.0,100
2123,2024-07-01,1.0,50
2124,2024-07-01,3.0,200
2125,2024-07-01,1.0,50
2126,2024-07-01,2.0,100
2127,2024-07-01,1.0,50
2128,2024-07-01,2.0,100
2129,2024-07-01,1.0,50
2130,2024-07-01,3.0,200
2131,2024-07-01,1.0,50
2132,2024-07-01,2.0,100
2133,2024-07-01,1.0,50
2134,2024-07-01,1.0,50
2135,2024-07-01,1.0,50
2136,2024-07-01,3.0,200
2137,2024-07-01,1.0,50
2138,2024-07-01,2.0,100
2139,2024-07-01,2.0,100
2140,2024-07-01,2.0,100
2141,2024-07-01,2.0,100
2143,2024-07-01,2.0,100
2144,2024-07-01,3.0,200
2145,2024-07-01,1.0,50
2146,2024-07-01,3.0,200
2147,2024-07-01,1.0,50
2148,2024-07-01,1.0,50
2149,2024-07-01,3.0,200
2150,2024-07-01,1.0,50
2151,2024-07-01,1.0,50
2152,2024-07-01,2.0,100
2153,2024-07-01,1.0,50
2154,2024-07-01,1.0,50
2155,2024-07-01,2.0,100
2156,2024-07-01,1.0,50
2157,2024-07-01,1.0,50
2158,2024-07-01,3.0,200
2159,2024-07-01,3.0,200
2160,2024-07-01,1.0,50
2161,2024-07-01,1.0,50
2162,2024-07-01,3.0,200
2163,2024-07-01,1.0,50
2164,2024-07-01,1.0,50
2165,2024-07-01,2.0,100
2166,2024-07-01,1.0,50
2167,2024-07-01,1.0,50
2168,2024-07-01,1.0,50
2169,2024-07-01,3.0,200
2170,2024-07-01,2.0,100
2171,2024-07-01,1.0,50
2172,2024-07-01,1.0,50
2173,2024-07-01,2.0,100
2174,2024-07-01,1.0,50
2175,2024-07-01,1.0,50
2176,2024-07-01,2.0,100
2177,2024-07-01,2.0,100
2178,2024-07-01,1.0,50
2181,2024-07-01,1.0,50
2182,2024-07-01,1.0,50
2183,2024-07-01,1.0,50
2184,2024-07-01,,0
2185,2024-07-01,1.0,50
2186,2024-07-01,2.0,100
2187,2024-07-01,3.0,200
2188,2024-07-01,2.0,100
2189,2024-07-01,1.0,50
2190,2024-07-01,1.0,50
2191,2024-07-01,2.0,100
2192,2024-07-01,1.0,50
2193,2024-07-01,1.0,50
2194,2024-07-01,2.0,100
2195,2024-07-01,1.0,50
2196,2024-07-01,1.0,50
2197,2024-07-01,1.0,50
2198,2024-07-01,1.0,50
2199,2024-07-01,1.0,50
2200,2024-07-01,1.0,50
2201,2024-07-01,1.0,50
2202,2024-07-01,1.0,50
2203,2024-07-01,3.0,200
2204,2024-07-01,1.0,50
2205,2024-07-01,1.0,50
2206,2024-07-01,2.0,100
2207,2024-07-01,2.0,100
2208,2024-07-01,1.0,50
2209,2024-07-01,2.0,100
2210,2024-07-01,1.0,50
2211,2024-07-01,1.0,50
2212,2024-07-01,,0
2213,2024-07-01,1.0,50
2214,2024-07-01,1.0,50
2215,2024-07-01,2.0,100
2216,2024-07-01,1.0,50
2217,2024-07-01,1.0,50
2218,2024-07-01,1.0,50
2219,2024-07-01,2.0,100
2220,2024-07-01,2.0,100
2222,2024-07-01,2.0,100
2223,2024-07-01,3.0,200
2224,2024-07-01,2.0,100
2225,2024-07-01,1.0,50
2226,2024-07-01,3.0,200
2228,2024-07-01,2.0,100
2231,2024-07-01,1.0,50
2232,2024-07-01,1.0,50
2233,2024-07-01,1.0,50
2234,2024-07-01,,0
2235,2024-07-01,1.0,50
2236,2024-07-01,1.0,50
2237,2024-07-01,2.0,100
2238,2024-07-01,1.0,50
2239,2024-07-01,3.0,200
2240,2024-07-01,2.0,100
2241,2024-07-01,3.0,200
2242,2024-07-01,1.0,50
2243,2024-07-01,3.0,200
2244,2024-07-01,3.0,200
2245,2024-07-01,1.0,50
2246,2024-07-01,1.0,50
2247,2024-07-01,2.0,100
2248,2024-07-01,3.0,200
2249,2024-07-01,1.0,50
2250,2024-07-01,1.0,50
2251,2024-07-01,1.0,50
2252,2024-07-01,1.0,50
2253,2024-07-01,3.0,200
2255,2024-07-01,1.0,50
2256,2024-07-01,1.0,50
2257,2024-07-01,2.0,100
2258,2024-07-01,1.0,50
2259,2024-07-01,3.0,200
2260,2024-07-01,2.0,100
2261,2024-07-01,2.0,100
2262,2024-07-01,1.0,50
2263,2024-07-01,1.0,50
2264,2024-07-01,,0
2265,2024-07-01,2.0,100
2266,2024-07-01,2.0,100
2268,2024-07-01,2.0,100
2269,2024-07-01,2.0,100
2270,2024-07-01,1.0,50
2271,2024-07-01,2.0,100
2272,2024-07-01,2.0,100
2273,2024-07-01,2.0,100
2274,2024-07-01,1.0,50
2275,2024-07-01,1.0,50
2276,2024-07-01,2.0,100
2277,2024-07-01,2.0,100
2278,2024-07-01,1.0,50
2279,2024-07-01,2.0,100
2280,2024-07-01,2.0,100
2281,2024-07-01,,0
2282,2024-07-01,3.0,200
2283,2024-07-01,1.0,50
2284,2024-07-01,2.0,100
2285,2024-07-01,2.0,100
2286,2024-07-01,1.0,50
2287,2024-07-01,1.0,50
2288,2024-07-01,1.0,50
2290,2024-07-01,2.0,100
2291,2024-07-01,2.0,100
2292,2024-07-01,1.0,50
2293,2024-07-01,2.0,100
2294,2024-07-01,3.0,200
2295,2024-07-01,1.0,50
2296,2024-07-01,1.0,50
2297,2024-07-01,2.0,100
2298,2024-07-01,1.0,50
2299,2024-07-01,1.0,50
2300,2024-07-01,3.0,200
2301,2024-07-01,2.0,100
2302,2024-07-01,1.0,50
2303,2024-07-01,1.0,50
2304,2024-07-01,3.0,200
2305,2024-07-01,2.0,100
2306,2024-07-01,1.0,50
2307,2024-07-01,3.0,200
2308,2024-07-01,3.0,200
2309,2024-07-01,1.0,50
2310,2024-07-01,3.0,200
2311,2024-07-01,1.0,50
2312,2024-07-01,2.0,100
2314,2024-07-01,2.0,100
2315,2024-07-01,3.0,200
2316,2024-07-01,1.0,50
2317,2024-07-01,1.0,50
2318,2024-07-01,1.0,50
2319,2024-07-01,1.0,50
2320,2024-07-01,1.0,50
2321,2024-07-01,2.0,100
2322,2024-07-01,1.0,50
2323,2024-07-01,1.0,50
2324,2024-07-01,1.0,50
2325,2024-07-01,1.0,50
2326,2024-07-01,2.0,100
2327,2024-07-01,1.0,50
2328,2024-07-01,1.0,50
2329,2024-07-01,3.0,200
2330,2024-07-01,2.0,100
2331,2024-07-01,1.0,50
2332,2024-07-01,1.0,50
2333,2024-07-01,2.0,100
2334,2024-07-01,1.0,50
2335,2024-07-01,1.0,50
2336,2024-07-01,2.0,100
2337,2024-07-01,1.0,50
2338,2024-07-01,3.0,200
2339,2024-07-01,1.0,50
2340,2024-07-01,,0
2342,2024-07-01,1.0,50
2343,2024-07-01,1.0,50
2344,2024-07-01,1.0,50
2345,2024-07-01,1.0,50
2346,2024-07-01,2.0,100
2347,2024-07-01,1.0,50
2348,2024-07-01,1.0,50
2349,2024-07-01,1.0,50
2350,2024-07-01,1.0,50
2351,2024-07-01,2.0,100
2352,2024-07-01,1.0,50
2353,2024-07-01,2.0,100
2354,2024-07-01,3.0,200
2355,2024-07-01,1.0,50
2356,2024-07-01,3.0,200
2357,2024-07-01,3.0,200
2358,2024-07-01,2.0,100
2359,2024-07-01,1.0,50
2360,2024-07-01,1.0,50
2361,2024-07-01,1.0,50
2362,2024-07-01,2.0,100
2363,2024-07-01,1.0,50
2364,2024-07-01,2.0,100
2365,2024-07-01,2.0,100
2366,2024-07-01,2.0,100
2367,2024-07-01,2.0,100
2368,2024-07-01,3.0,200
2369,2024-07-01,1.0,50
2370,2024-07-01,1.0,50
2371,2024-07-01,1.0,50
2372,2024-07-01,1.0,50
2373,2024-07-01,2.0,100
2374,2024-07-01,2.0,100
2375,2024-07-01,1.0,50
2376,2024-07-01,2.0,100
2378,2024-07-01,1.0,50
2379,2024-07-01,1.0,50
2380,2024-07-01,1.0,50
2381,2024-07-01,2.0,100
2382,2024-07-01,1.0,50
2383,2024-07-01,1.0,50
2384,2024-07-01,3.0,200
2385,2024-07-01,1.0,50
2386,2024-07-01,2.0,100
2387,2024-07-01,1.0,50
2388,2024-07-01,3.0,200
2389,2024-07-01,1.0,50
2390,2024-07-01,1.0,50
2391,2024-07-01,1.0,50
2392,2024-07-01,1.0,50
2393,2024-07-01,,0
2394,2024-07-01,1.0,50
2395,2024-07-01,1.0,50
2396,2024-07-01,1.0,50
2397,2024-07-01,1.0,50
2398,2024-07-01,1.0,50
2399,2024-07-01,3.0,200
2400,2024-07-01,2.0,100
2401,2024-07-01,1.0,50
2402,2024-07-01,3.0,200
2403,2024-07-01,2.0,100
2404,2024-07-01,2.0,100
2405,2024-07-01,2.0,100
2406,2024-07-01,1.0,50
2407,2024-07-01,3.0,200
2408,2024-07-01,1.0,50
2410,2024-07-01,1.0,50
2411,2024-07-01,1.0,50
2412,2024-07-01,1.0,50
2413,2024-07-01,1.0,50
2414,2024-07-01,2.0,100
2415,2024-07-01,1.0,50
2416,2024-07-01,2.0,100
2417,2024-07-01,3.0,200
2418,2024-07-01,3.0,200
2419,2024-07-01,2.0,100
2420,2024-07-01,2.0,100
2421,2024-07-01,1.0,50
2422,2024-07-01,3.0,200
2423,2024-07-01,2.0,100
2424,2024-07-01,2.0,100
2425,2024-07-01,1.0,50
2426,2024-07-01,1.0,50
2427,2024-07-01,1.0,50
2428,2024-07-01,1.0,50
2429,2024-07-01,1.0,50
2430,2024-07-01,2.0,100
2431,2024-07-01,1.0,50
2432,2024-07-01,1.0,50
2433,2024-07-01,,0
2434,2024-07-01,,0
2435,2024-07-01,2.0,100
2436,2024-07-01,1.0,50
2437,2024-07-01,1.0,50
2438,2024-07-01,2.0,100
2439,2024-07-01,1.0,50
2440,2024-07-01,3.0,200
2442,2024-07-01,3.0,200
2443,2024-07-01,,0
2444,2024-07-01,2.0,100
2445,2024-07-01,2.0,100
2446,2024-07-01,2.0,100
2447,2024-07-01,2.0,100
2448,2024-07-01,2.0,100
2449,2024-07-01,1.0,50
2450,2024-07-01,1.0,50
2451,2024-07-01,1.0,50
2452,2024-07-01,1.0,50
2453,2024-07-01,1.0,50
2454,2024-07-01,2.0,100
2455,2024-07-01,3.0,200
2456,2024-07-01,2.0,100
2457,2024-07-01,2.0,100
2458,2024-07-01,1.0,50
2459,2024-07-01,1.0,50
2460,2024-07-01,1.0,50
2461,2024-07-01,2.0,100
2462,2024-07-01,1.0,50
2463,2024-07-01,3.0,200
2464,2024-07-01,2.0,100
2465,2024-07-01,1.0,50
2466,2024-07-01,1.0,50
2467,2024-07-01,2.0,100
2468,2024-07-01,1.0,50
2469,2024-07-01,2.0,100
2470,2024-07-01,1.0,50
2471,2024-07-01,2.0,100
2472,2024-07-01,3.0,200
2473,2024-07-01,,0
2474,2024-07-01,1.0,50
2475,2024-07-01,1.0,50
2476,2024-07-01,1.0,50
2477,2024-07-01,,0
2478,2024-07-01,1.0,50
2479,2024-07-01,3.0,200
2480,2024-07-01,1.0,50
2481,2024-07-01,,0
2482,2024-07-01,1.0,50
2483,2024-07-01,1.0,50
2484,2024-07-01,3.0,200
2485,2024-07-01,1.0,50
2486,2024-07-01,1.0,50
2487,2024-07-01,2.0,100
2488,2024-07-01,1.0,50
2489,2024-07-01,2.0,100
2490,2024-07-01,1.0,50
2491,2024-07-01,2.0,100
2492,2024-07-01,2.0,100
2493,2024-07-01,2.0,100
2494,2024-07-01,3.0,200
2495,2024-07-01,3.0,200
2496,2024-07-01,2.0,100
2497,2024-07-01,1.0,50
2498,2024-07-01,1.0,50
2499,2024-07-01,1.0,50
2500,2024-07-01,1.0,50
2501,2024-07-01,1.0,50
2502,2024-07-01,2.0,100
2503,2024-07-01,1.0,50
2504,2024-07-01,1.0,50
2505,2024-07-01,1.0,50
2506,2024-07-01,1.0,50
2507,2024-07-01,2.0,100
2508,2024-07-01,1.0,50
2509,2024-07-01,1.0,50
2510,2024-07-01,3.0,200
2511,2024-07-01,1.0,50
2512,2024-07-01,1.0,50
2513,2024-07-01,1.0,50
2514,2024-07-01,1.0,50
2515,2024-07-01,1.0,50
2516,2024-07-01,1.0,50
2517,2024-07-01,1.0,50
2518,2024-07-01,1.0,50
2519,2024-07-01,1.0,50
2520,2024-07-01,1.0,50
2521,2024-07-01,1.0,50
2522,2024-07-01,3.0,200
2523,2024-07-01,3.0,200
2524,2024-07-01,1.0,50
2525,2024-07-01,1.0,50
2526,2024-07-01,2.0,100
2527,2024-07-01,,0
2528,2024-07-01,1.0,50
2529,2024-07-01,1.0,50
2530,2024-07-01,3.0,200
2531,2024-07-01,1.0,50
2532,2024-07-01,1.0,50
2533,2024-07-01,3.0,200
2534,2024-07-01,1.0,50
2535,2024-07-01,1.0,50
2536,2024-07-01,1.0,50
2537,2024-07-01,2.0,100
2538,2024-07-01,2.0,100
2539,2024-07-01,3.0,200
2540,2024-07-01,2.0,100
2541,2024-07-01,1.0,50
2542,2024-07-01,1.0,50
2543,2024-07-01,1.0,50
2544,2024-07-01,2.0,100
2545,2024-07-01,1.0,50
2546,2024-07-01,1.0,50
2547,2024-07-01,2.0,100
2548,2024-07-01,1.0,50
2549,2024-07-01,2.0,100
2550,2024-07-01,3.0,200
2551,2024-07-01,2.0,100
2552,2024-07-01,1.0,50
2553,2024-07-01,1.0,50
2554,2024-07-01,2.0,100
2555,2024-07-01,1.0,50
2556,2024-07-01,2.0,100
2557,2024-07-01,3.0,200
2558,2024-07-01,2.0,100
2559,2024-07-01,1.0,50
2560,2024-07-01,1.0,50
2561,2024-07-01,1.0,50
2562,2024-07-01,2.0,100
2563,2024-07-01,1.0,50
2564,2024-07-01,1.0,50
2565,2024-07-01,2.0,100
2566,2024-07-01,1.0,50
2567,2024-07-01,2.0,100
2568,2024-07-01,1.0,50
2569,2024-07-01,2.0,100
2570,2024-07-01,1.0,50
2571,2024-07-01,1.0,50
2572,2024-07-01,2.0,100
2573,2024-07-01,3.0,200
2574,2024-07-01,,0
2575,2024-07-01,2.0,100
2576,2024-07-01,3.0,200
2577,2024-07-01,3.0,200
2578,2024-07-01,1.0,50
2579,2024-07-01,1.0,50
2580,2024-07-01,1.0,50
2581,2024-07-01,2.0,100
2582,2024-07-01,,0
2583,2024-07-01,2.0,100
2584,2024-07-01,3.0,200
2585,2024-07-01,1.0,50
2586,2024-07-01,1.0,50
2587,2024-07-01,3.0,200
2588,2024-07-01,2.0,100
2589,2024-07-01,1.0,50
2590,2024-07-01,1.0,50
2591,2024-07-01,1.0,50
2592,2024-07-01,1.0,50
2593,2024-07-01,,0
2594,2024-07-01,1.0,50
2595,2024-07-01,2.0,100
2596,2024-07-01,2.0,100
2597,2024-07-01,1.0,50
2598,2024-07-01,1.0,50
2599,2024-07-01,1.0,50
2600,2024-07-01,1.0,50
2601,2024-07-01,1.0,50
2602,2024-07-01,1.0,50
2603,2024-07-01,1.0,50
2604,2024-07-01,1.0,50
2605,2024-07-01,1.0,50
2606,2024-07-01,1.0,50
2607,2024-07-01,2.0,100
2608,2024-07-01,1.0,50
2609,2024-07-01,1.0,50
2610,2024-07-01,2.0,100
2611,2024-07-01,3.0,200
2612,2024-07-01,2.0,100
2613,2024-07-01,2.0,100
2614,2024-07-01,2.0,100
2615,2024-07-01,3.0,200
2616,2024-07-01,1.0,50
2617,2024-07-01,1.0,50
2618,2024-07-01,2.0,100
2619,2024-07-01,1.0,50
2620,2024-07-01,2.0,100
2621,2024-07-01,1.0,50
2622,2024-07-01,1.0,50
2623,2024-07-01,1.0,50
2624,2024-07-01,2.0,100
2625,2024-07-01,1.0,50
2626,2024-07-01,1.0,50
2627,2024-07-01,2.0,100
2628,2024-07-01,1.0,50
2629,2024-07-01,2.0,100
2630,2024-07-01,2.0,100
2631,2024-07-01,1.0,50
2632,2024-07-01,1.0,50
2633,2024-07-01,3.0,200
2634,2024-07-01,2.0,100
2635,2024-07-01,1.0,50
2636,2024-07-01,2.0,100
2637,2024-07-01,2.0,100
2638,2024-07-01,3.0,200
2639,2024-07-01,2.0,100
2640,2024-07-01,1.0,50
2641,2024-07-01,1.0,50
2642,2024-07-01,2.0,100
2643,2024-07-01,1.0,50
2644,2024-07-01,2.0,100
2645,2024-07-01,1.0,50
2646,2024-07-01,1.0,50
